Run_ID,Parameter,Estimate,2.5%,97.5%,R_hat,ESS,MCSE,ESS_sec,Time_s,Divergences,Max_Treedepths,E_BFMI,Std
1,"alpha_dyn[3,1]",-5.6042,-6.74857,-4.51998,1.00163,2127.4,0.012302,0.0043400345709106,490180.427192688,0,0,0.6790497923883645,0.5674143306170545
1,"alpha_dyn[3,2]",0.675293,0.254014,1.10522,1.00044,3172.98,0.00384647,0.0064730858760966,490180.427192688,0,0,0.6790497923883645,0.2166686198294679
1,"alpha_dyn[3,3]",0.40499,-0.0944781,0.89499,1.00034,3499.48,0.0042654,0.0071391671430902,490180.427192688,0,0,0.6790497923883645,0.25232572078303234
1,"alpha_dyn[4,1]",-3.47547,-4.52697,-2.42661,1.0002,2080.89,0.011618,0.0042451511414224,490180.427192688,0,0,0.6790497923883645,0.5299756713966783
1,"alpha_dyn[4,2]",0.913687,0.48088,1.36953,1.00038,2837.06,0.00427981,0.0057877871955192,490180.427192688,0,0,0.6790497923883645,0.22796005310587614
1,"alpha_dyn[4,3]",0.197134,-0.310808,0.711358,1.00049,4130.83,0.00404046,0.0084271622668772,490180.427192688,0,0,0.6790497923883645,0.2596865596657394
1,"beta[1,1]",2.43691,1.07156,3.83947,1.00137,1096.76,0.0211231,0.0022374618388605,490180.427192688,0,0,0.6790497923883645,0.6995414558303915
1,"beta[1,2]",-0.266329,-1.58799,1.03225,1.00645,1229.85,0.0190181,0.0025089741078473,490180.427192688,0,0,0.6790497923883645,0.6669498809814411
1,"beta[1,3]",-0.0443191,-0.710957,0.609204,1.00512,1081.39,0.0101986,0.002206106037716,490180.427192688,0,0,0.6790497923883645,0.33537580893845703
1,"beta[10,1]",0.657162,0.0178973,1.31455,1.00045,1728.52,0.00794896,0.0035262933893533,490180.427192688,0,0,0.6790497923883645,0.33048177614332563
1,"beta[10,2]",0.468746,-0.13727,1.07472,1.00104,1863.69,0.0070947,0.0038020489938236,490180.427192688,0,0,0.6790497923883645,0.3062815762360709
1,"beta[10,3]",-0.239563,-0.554175,0.0686783,1.00352,1584.74,0.00395865,0.0032329728240598,490180.427192688,0,0,0.6790497923883645,0.1575890784036402
1,"beta[11,1]",1.39079,0.508717,2.29683,1.0009,1747.55,0.0108271,0.0035651158288967,490180.427192688,0,0,0.6790497923883645,0.45261292655667207
1,"beta[11,2]",1.06718,0.223712,1.89131,1.00139,1913.47,0.00981032,0.0039036034363073,490180.427192688,0,0,0.6790497923883645,0.42913506497720194
1,"beta[11,3]",-0.384661,-0.823886,0.0480609,1.00356,1623.92,0.00548709,0.003312902576099,490180.427192688,0,0,0.6790497923883645,0.22111815343037972
1,"beta[12,1]",2.28152,0.75424,4.04936,1.00097,1679.83,0.0210476,0.0034269626178681,490180.427192688,0,0,0.6790497923883645,0.8626512344091445
1,"beta[12,2]",1.62806,0.150255,3.2191,1.00147,1936.52,0.0179028,0.0039506269376985,490180.427192688,0,0,0.6790497923883645,0.7878289821700626
1,"beta[12,3]",-0.83153,-1.60703,-0.0888645,1.00135,2127.29,0.00847475,0.0043398101637456,490180.427192688,0,0,0.6790497923883645,0.3908771156614705
1,"beta[2,1]",1.38565,0.66041,2.13288,1.00208,1309.13,0.010365,0.0026707104718511,490180.427192688,0,0,0.6790497923883645,0.3750254095981364
1,"beta[2,2]",0.482657,-0.225531,1.17887,1.00378,1395.74,0.00957196,0.0028474005133039,490180.427192688,0,0,0.6790497923883645,0.35760463368996037
1,"beta[2,3]",-0.363502,-0.716363,-0.0028085,1.00519,1227.85,0.00515801,0.0025048939775747,490180.427192688,0,0,0.6790497923883645,0.18074023268915193
